# created 02/20/24 at 16:54 by crecine
# GASP_TP-derived engine deck converted from PT6A-50.eng
# t4max: 50.0
# t4cruise: 46.67
# t4climb: 48.33
# t4flight_idle: 20.0
# xsfc: 0.0
# cexp: 0.0
# sls_horsepower: 1120.0
# freeturbine_rpm: 24539.0
# propeller_rpm: 1210.0
# gearbox_ratio: 0.049308
# torque_limit: 4861.4
# sls_corrected_airflow: 7.9568

        Mach_Number, Altitude (ft),   Throttle, SHAFT_POWER_CORRECTED (hp), TAILPIPE_THRUST (lbf),   Fuel_Flow (lb/h)
0.30000000000000004,        3000.0,       31.5,         421.65418978202507,     -2.75345462746824,   322.151901945752
0.35000000000000003,        3000.0,       31.5,         411.04002287023485,   -14.450038946128826,  310.6200454363362
                0.4,        3000.0,       31.5,         399.22143658163424,    -25.72404660386106,  297.8634984782981
               0.45,        3000.0,       31.5,          386.3465675922184,     -36.4897440362578,  284.0211730787515
                0.5,        3000.0,       31.5,          372.5622768154302,    -46.66132647653965, 269.23658145961366
               0.55,        3000.0,       31.5,          358.0154251647125,    -56.15298915792723,   253.653235842803
 0.6000000000000001,        3000.0,       31.5,         342.85287355350835,    -64.87892731364107, 237.41464845023728
                0.0,        3000.0,       32.0,         468.16135944441925,     72.95526812981271,  363.5801119137578
               0.05,        3000.0,       32.0,          467.2383983389552,     60.46627348338173, 362.55093423923574
                0.1,        3000.0,       32.0,         464.42548518149687,    47.857435340624015,  359.4405581345822
0.15000000000000002,        3000.0,       32.0,          459.8035804288493,    35.223296210466316,  354.3625571042707
                0.2,        3000.0,       32.0,         453.45364453781724,    22.658398601835486, 347.43050465277423
               0.25,        3000.0,       32.0,          445.4566379652055,     10.25728502365829,   338.757974284566
0.30000000000000004,        3000.0,       32.0,         435.87695349748367,   -1.8822522601610963,  328.4419595355635
0.35000000000000003,        3000.0,       32.0,         424.90548812007006,   -13.689335951130206, 316.71065893394257
                0.4,        3000.0,       32.0,          412.6910167921354,   -25.076422028452296,  303.7316901582577
               0.45,        3000.0,       32.0,          399.3873684626442,    -35.95135483308508,  289.6654435911088
                0.5,        3000.0,       32.0,          385.1471085831127,     -46.2231316155478,  274.6741164390853
               0.55,        3000.0,       32.0,          370.1228026050569,   -55.800749626359725, 258.91990590877634
 0.6000000000000001,        3000.0,       32.0,          354.4670159799929,    -64.59320611604002, 242.56500920677146
                0.0,        3000.0,       32.5,         483.44455544640056,      74.4733692113726, 370.43542497711115
               0.05,        3000.0,       32.5,          482.4804084901285,     61.89659941865664,  369.3962077316193
                0.1,        3000.0,       32.5,          479.5711059007879,     49.18547663630905,  366.2365880943493
0.15000000000000002,        3000.0,       32.5,         474.79826701545505,    36.439763124391064,  361.0738303486237
                0.2,        3000.0,       32.5,         468.24351117120614,     23.75922114296411,  354.0251987777638
               0.25,        3000.0,       32.5,          459.9884577051178,    11.243612952089423, 345.20795766509207
0.30000000000000004,        3000.0,       32.5,         450.09698902973463,   -1.0016468052824659, 334.72415582333565
0.35000000000000003,        3000.0,       32.5,         438.76823603455165,   -12.918434335236455, 322.79247697093933
                0.4,        3000.0,       32.5,         426.15696958831336,   -24.417729168586458, 309.59109837995027
               0.45,        3000.0,       32.5,         412.42386106161035,   -35.401217818413784,  295.3016239660269
                0.5,        3000.0,       32.5,          397.7281066995716,    -45.77291005223303,  280.1048009839257
               0.55,        3000.0,       32.5,          382.2289027473266,    -55.43681563755885, 264.18137668840325
 0.6000000000000001,        3000.0,       32.5,          366.0854454500042,    -64.29694434190579, 247.71209833421588
                0.0,        3000.0,       33.0,          498.7214858711269,     75.99432632567026,  377.2839341060858
               0.05,        3000.0,       33.0,           497.716617741275,     63.33037748335714, 376.23353672839573
                0.1,        3000.0,       33.0,          494.7110625738628,    50.518130558828695, 373.02471467603687
0.15000000000000002,        3000.0,       33.0,         489.78733131200755,     37.66228542064057, 367.77782526133655
                0.2,        3000.0,       33.0,         483.02793489882646,    24.867541937348317,  360.6132257966218
               0.25,        3000.0,       33.0,           474.515384277437,     12.23859997750751,  351.6512735942201
0.30000000000000004,        3000.0,       33.0,         464.31360863977693,  -0.11197386749973015,  340.9980219815511
0.35000000000000003,        3000.0,       33.0,          452.6276060673974,   -12.137632099975358,  328.8655189557886
                0.4,        3000.0,       33.0,          439.6183881165872,    -23.74801908659803, 315.44234541225785
               0.45,        3000.0,       33.0,          425.4548054957633,   -34.839307215954086,  300.9300454815597
                0.5,        3000.0,       33.0,          410.3037491253114,    -45.31103687115313, 285.52692248547737
               0.55,        3000.0,       33.0,          394.3321099256166,    -55.06274843530475,  269.4312797457944
 0.6000000000000001,        3000.0,       33.0,          377.7067788170644,   -63.993982291518506,  252.8414205842937
                0.0,        3000.0,       33.5,          513.9723670781418,     77.52512248349711,  384.1237021737012
               0.05,        3000.0,       33.5,          512.9306414938667,     64.76962573170633,   383.055000796898
                0.1,        3000.0,       33.5,         509.83027333594055,    51.854914161312045, 379.79558759372026
0.15000000000000002,        3000.0,       33.5,          504.7558429538991,     38.88955924560147,  374.4663840363113
                0.2,        3000.0,       33.5,         497.79193069727853,    25.982132457861823, 367.18831159681395
               0.25,        3000.0,       33.5,         489.02311691561505,    13.241205271380283, 358.08229174737215
0.30000000000000004,        3000.0,       33.5,          478.5157827035955,    0.7847256447319542,  347.2541703806613
0.35000000000000003,        3000.0,       33.5,          466.4721577406536,   -11.347701154865339,  334.9197271351375
                0.4,        3000.0,       33.5,         453.06065650273416,   -23.065640682853676, 321.27712289096655
               0.45,        3000.0,       33.5,         438.46354850649925,   -34.263525347024654,  306.5429238484098
                0.5,        3000.0,       33.5,          422.8596395084344,    -44.83957084208221,  290.9290948777071
               0.55,        3000.0,       33.5,          406.4277352650251,    -54.69199286273026,  274.6476008490977
 0.6000000000000001,        3000.0,       33.5,          389.3466415327564,    -63.71900710367277,  257.9104066328213
                0.0,        3000.0,       34.0,          529.1811441726364,     79.07141832369578,  390.9530969054826
               0.05,        3000.0,       34.0,          528.1092797373989,     66.21590862419971,  389.8541046586254
                0.1,        3000.0,       34.0,          524.9166261725863,     53.19535537980903, 386.54155196164936
0.15000000000000002,        3000.0,       34.0,          519.6918006494087,    40.120473938868656,  381.1328310943569
                0.2,        3000.0,       34.0,          512.5234203390754,    27.101979649723535,  373.7453343365501
               0.25,        3000.0,       34.0,         503.50010241279705,    14.250587860718532, 364.49645396803123
0.30000000000000004,        3000.0,       34.0,          492.6946145098953,    1.6867625251954657,  353.4850528068425
0.35000000000000003,        3000.0,       34.0,          480.2926738318875,    -10.54931567053409,  340.9471220717348
                0.4,        3000.0,       34.0,          466.4719862240049,   -22.369293911986745, 327.08896430759967
               0.45,        3000.0,       34.0,         451.43661569108025,    -33.67220184255903, 312.13414853363764
                0.5,        3000.0,       34.0,          435.3840366980484,    -44.36022349117716,  296.3019271504743
               0.55,        3000.0,       34.0,          418.5117237098448,    -54.33554288676736,  279.8115525587351
 0.6000000000000001,        3000.0,       34.0,         401.01715119140437,    -63.50034405825578,  262.8822771590456
                0.0,        3000.0,       34.5,          544.3881291038545,     80.61888440252535,  397.7750944329011
               0.05,        3000.0,       34.5,          543.2874733627302,     67.66393371841903,   396.645896859772
                0.1,        3000.0,       34.5,          540.0029038160665,     54.53914666573817,  393.2805819839062
0.15000000000000002,        3000.0,       34.5,          534.6274814273129,     41.35683931050694, 387.79289744038164
                0.2,        3000.0,       34.5,          527.2542671599197,      28.2293277187495, 380.29659086427586
               0.25,        3000.0,       34.5,          517.9763219773371,    15.268927956489975,  370.9054098906672
0.30000000000000004,        3000.0,       34.5,         506.87345024301953,    2.5977641934206432,  359.7109271960759
0.35000000000000003,        3000.0,       34.5,          494.1135457124903,    -9.741672314630884,  346.9711418965317
                0.4,        3000.0,       34.5,         479.88332937241603,   -21.662985559128977, 332.89924618925926
               0.45,        3000.0,       34.5,         464.40858689690276,     -33.0701259037364, 317.72291090942997
                0.5,        3000.0,       34.5,          447.9053377882008,    -43.86945711906586,  301.6661872327319
               0.55,        3000.0,       34.5,         430.58960154856004,    -53.96734297573016, 284.95312633485264
 0.6000000000000001,        3000.0,       34.5,          412.6773976802307,    -63.27014724434197,  267.8077793914798
                0.0,        3000.0,       35.0,          559.5988069532837,     82.16554236622122, 404.58982353368384
               0.05,        3000.0,       35.0,          558.4704188811357,     69.11264518400081,  403.4321148600903
                0.1,        3000.0,       35.0,          555.0941502910334,     55.88587882290826,  400.0148166526264
0.15000000000000002,        3000.0,       35.0,          549.5678044744107,     42.59866072613295, 394.44846992756914
                0.2,        3000.0,       35.0,          541.9891847227036,     29.36440833686425, 386.84361570119495
               0.25,        3000.0,       35.0,          532.4560943273465,     16.29653909829152, 377.31079498978113
0.30000000000000004,        3000.0,       35.0,          521.0557144634943,    3.5180731338848803, 365.93487115221416
0.35000000000000003,        3000.0,       35.0,         507.93839931856854,    -8.924880646092559,  352.9958130542106
                0.4,        3000.0,       35.0,         493.29923028622636,   -20.947443526461104,  338.7121419406506
               0.45,        3000.0,       35.0,          477.3843511301991,    -32.45809561599254, 323.31276929068116
                0.5,        3000.0,       35.0,          460.4271400217037,    -43.36697731747028, 307.02400902488574
               0.55,        3000.0,       35.0,          442.6609751319576,    -53.58422903367779,  290.0721750638478
 0.6000000000000001,        3000.0,       35.0,          424.3192346321781,    -63.01999116739844, 272.68358132815086
                0.0,        3000.0,       35.5,          574.8186628024108,     83.70941386101869,  411.3974129855576
               0.05,        3000.0,       35.5,          573.6633128038897,     70.56098719058146,  410.2144961193323
                0.1,        3000.0,       35.5,          570.1954096221384,     57.23514265512803,  406.7463949599454
0.15000000000000002,        3000.0,       35.5,          564.5176889775008,     43.84594355136331,  401.1014354091029
                0.2,        3000.0,       35.5,          556.7328865903191,     30.50745317599235,  393.3879433685106
               0.25,        3000.0,       35.5,          546.9437381809369,    17.333734825720125,  383.7142447398744
0.30000000000000004,        3000.0,       35.5,          535.2448317318452,     4.448031831065575,  372.1599622791094
0.35000000000000003,        3000.0,       35.5,          521.7708605862284,     -8.09905022385592, 359.02516198945347
                0.4,        3000.0,       35.5,         506.72423330369537,   -20.223395716163793, 344.53182496647946
               0.45,        3000.0,       35.5,         490.36879739720104,     -31.8369090647632,  328.9072819922853
                0.5,        3000.0,       35.5,          472.9530406413693,   -42.852489678112306,  312.3775264273413
               0.55,        3000.0,       35.5,         454.72545081082427,    -53.18303696466926,  295.1685516321178
 0.6000000000000001,        3000.0,       35.5,          435.9345156801898,    -62.74145033289221, 277.50635096708527
                0.0,        3000.0,       36.0,          590.0531817327238,     85.24852053315321,  418.1979915662497
               0.05,        3000.0,       36.0,          588.8713516422665,     72.00790390779754, 416.99477809725045
                0.1,        3000.0,       36.0,          585.3117258340349,      58.5865289662062,  413.4774558979989
0.15000000000000002,        3000.0,       36.0,          579.4820541233814,     45.09869315181467,   407.753680738167
                0.2,        3000.0,       36.0,          571.4900863256589,    31.658693908058343,  399.9311083874262
               0.25,        3000.0,       36.0,          561.4435722562196,    18.380828678372716,  390.1173946154483
0.30000000000000004,        3000.0,       36.0,          549.4442266085982,     5.387982769440118, 378.38927818061455
0.35000000000000003,        3000.0,       36.0,           535.614555451576,    -7.264290606857807,  365.0632151469426
                0.4,        3000.0,       36.0,          520.1628827630818,   -19.491570030417773, 350.36246867145144
               0.45,        3000.0,       36.0,          503.3668147041404,   -31.207364335484183, 334.51000732913667
                0.5,        3000.0,       36.0,         485.48663689000944,     -42.3256997927139,  317.7288733405041
               0.55,        3000.0,       36.0,          466.7826349359464,    -52.76060267276371, 300.24210892605987
 0.6000000000000001,        3000.0,       36.0,          447.5150944572089,    -62.42609924629045,    282.27275630631
                0.0,        3000.0,       36.5,          605.3078488257098,      86.7808840288601, 424.99168805348694
               0.05,        3000.0,       36.5,          604.0997319075409,     73.45233950528545,  423.7746982535969
                0.1,        3000.0,       36.5,           600.448142951374,     59.93962855995155, 420.21013845892253
0.15000000000000002,        3000.0,       36.5,           594.465819098852,    46.356914893103614,  414.4070927679449
                0.2,        3000.0,       36.5,          586.2654974916155,    32.818362204986805,  406.4746452791449
               0.25,        3000.0,       36.5,          575.9599152713066,    19.438134195846214,  396.5218800910039
0.30000000000000004,        3000.0,       36.5,          563.6573236542796,     6.338268433485905,  384.6258964605816
0.35000000000000003,        3000.0,       36.5,          549.4731098507178,    -6.420711354035035,  371.1139989713605
                0.4,        3000.0,       36.5,           533.619723002645,    -18.75269437140374, 356.20824646027205
               0.45,        3000.0,       36.5,          516.3832920572493,   -30.570259513591274, 340.12450361612935
                0.5,        3000.0,       36.5,         498.03152601043615,   -41.786313252996976, 323.08018366477995
               0.55,        3000.0,       36.5,         478.83213385811075,    -52.31376206202019, 305.29269983207155
 0.6000000000000001,        3000.0,       36.5,          459.0528245961782,    -62.06551241306024, 286.97946534385153
                0.0,        3000.0,       37.0,          620.6235589408867,     88.28943292421557, 431.77279840260445
               0.05,        3000.0,       37.0,          619.3884792009944,     74.88797352593568,  430.5660166217032
                0.1,        3000.0,       37.0,           615.643993196178,     61.29511462800284,  426.9623884038936
0.15000000000000002,        3000.0,       37.0,          609.5074366782288,     47.62529668493837,   421.079229496869
                0.2,        3000.0,       37.0,          601.0961453989363,     33.99296015126362,  413.0338556483226
               0.25,        3000.0,       37.0,          590.5274551100915,    20.512545481499895,  402.9435826059479
0.30000000000000004,        3000.0,       37.0,          577.9140311402218,     7.306326494020224,  390.8961884987877
0.35000000000000003,        3000.0,       37.0,          563.3793562010293,    -5.566770002206365, 377.21318363702204
                0.4,        3000.0,       37.0,          547.1344153230098,    -18.01376334839972, 362.10820292831846
               0.45,        3000.0,       37.0,          529.4578692621843,   -29.934637046947483, 345.78203958257336
                0.5,        3000.0,       37.0,          510.6114598431961,    -41.23113355994552,  328.4386972341286
               0.55,        3000.0,       37.0,          490.8569288906885,   -51.804995349489744, 310.28217951732626
 0.6000000000000001,        3000.0,       37.0,          470.4560182293053,      -61.557964877676, 291.51649006650825
                0.0,        3000.0,       37.5,          635.9627193443257,     89.79055036124927,  438.5485473196393
               0.05,        3000.0,       37.5,          634.7004186553198,     76.32015482847952, 437.35827768529646
                0.1,        3000.0,       37.5,          630.8626072382204,    62.651261193727585,  433.7171149778742
0.15000000000000002,        3000.0,       37.5,           624.571030715114,     48.89814733731614, 427.75291302426814
                0.2,        3000.0,       37.5,          615.9474347080865,     35.17509113956777, 419.59352565137425
               0.25,        3000.0,       37.5,          605.1135648392245,    21.596370480805135,  409.3668066860885
0.30000000000000004,        3000.0,       37.5,          592.1855548311883,     8.283867776569272,   397.174893823112
0.35000000000000003,        3000.0,       37.5,          577.3013892526303,    -4.704585880146732, 383.32629936468845
                0.4,        3000.0,       37.5,          560.6687824723405,    -17.26788109222621,  368.0240888841027
               0.45,        3000.0,       37.5,          542.5531591911363,   -29.291265330246596, 351.45246239963564
                0.5,        3000.0,       37.5,          523.2055165268334,    -40.66339684786198,  333.8003363183225
               0.55,        3000.0,       37.5,          502.8768515972478,    -51.27293389872645, 315.25662704719923
 0.6000000000000001,        3000.0,       37.5,         481.81816152019593,    -61.00853473649409,  296.0102509933012
                0.0,        3000.0,       38.0,          651.2926481144905,     91.29852629643278,  445.3253505844458
               0.05,        3000.0,       38.0,          650.0032056827623,      77.7535021457984,  444.1424159107887
                0.1,        3000.0,       38.0,          646.0720710130134,     64.00649239167225,  440.4594195908498
0.15000000000000002,        3000.0,       38.0,          639.6253756756145,    50.170425059826975,  434.4131388054742
                0.2,        3000.0,       38.0,           630.789251240935,     36.35822817603514,  426.1403507355071
               0.25,        3000.0,       38.0,          619.6898292793452,      22.6828297660693, 415.77783256179356
0.30000000000000004,        3000.0,       38.0,          606.4467733909419,      9.26358710404535,  403.4399824636183
0.35000000000000003,        3000.0,       38.0,          591.2113542625235,    -3.836049205602457,  389.4232648922947
                0.4,        3000.0,       38.0,          574.1895174019484,    -16.50902083327567,  373.9224912543841
               0.45,        3000.0,       38.0,           555.636594138016,   -28.632056129293908, 357.10946226295175
                0.5,        3000.0,       38.0,          535.7955693442967,     -40.0859367739974,  339.1617313044422
               0.55,        3000.0,       38.0,          514.9094278943622,    -50.75144444772643, 320.25685176530055
 0.6000000000000001,        3000.0,       38.0,          493.2211546617837,    -60.50936083082122, 300.57237703197114
                0.0,        3000.0,       38.5,          666.5920244851051,     92.82440265025143,  452.1105777920371
               0.05,        3000.0,       38.5,          665.2743906103415,     79.18802319736035, 450.90907869902117
                0.1,        3000.0,       38.5,          661.2495626298695,      65.3555254368218,  447.1735434710891
0.15000000000000002,        3000.0,       38.5,          654.6478913784382,    51.435486891104574, 441.04417213654483
                0.2,        3000.0,       38.5,          645.5997276907958,     37.53648508267762, 432.66116472369174
               0.25,        3000.0,       38.5,          634.2354224016905,    23.767097534009793,  422.1647212608333
0.30000000000000004,        3000.0,       38.5,          620.6786368444332,    10.238841871130154, 409.67392789692553
0.35000000000000003,        3000.0,       38.5,          605.0870343318823,    -2.962862332827505,   395.480364928623
                0.4,        3000.0,       38.5,          587.6695762990054,   -15.730526192811281,  379.7768246834255
               0.45,        3000.0,       38.5,          568.6828019317811,    -27.94782815627728, 362.73246860145434
                0.5,        3000.0,       38.5,          548.3713559784337,    -39.50065483755477,   344.522365844676
               0.55,        3000.0,       38.5,          526.9798831871881,   -50.274892850973046, 325.32158557505664
 0.6000000000000001,        3000.0,       38.5,           504.753028306268,    -60.15642881086137,  305.3051969545621
                0.0,        3000.0,       39.0,           681.846282813164,     94.37529814353707, 458.90863620471987
               0.05,        3000.0,       39.0,          680.4990060360913,     80.62463421854632, 457.65311861416285
                0.1,        3000.0,       39.0,          676.3800511968586,     66.69593818012727,  453.8506266215453
0.15000000000000002,        3000.0,       39.0,           669.623778698366,    52.689614951847176, 447.63703760642943
                0.2,        3000.0,       39.0,          660.3645489435125,     38.70606945727339,  439.1482289483772
               0.25,        3000.0,       39.0,           648.736722335199,    24.845706619973175, 428.52007802695016
0.30000000000000004,        3000.0,       39.0,          634.8687356582528,    11.205399589870277, 415.86559191760864
0.35000000000000003,        3000.0,       39.0,          618.9142281486612,   -2.0861884432175684,  401.4823999830896
                0.4,        3000.0,       39.0,           601.091890543809,   -14.928664787000262,  385.5700109517228
               0.45,        3000.0,       39.0,          581.6756284849204,    -27.23342020025177, 368.30826040381146
                0.5,        3000.0,       39.0,           560.925543887257,    -38.90889957898025,  349.8819022066656
               0.55,        3000.0,       39.0,          539.1017386660807,   -49.863547819193876,  330.4756902275958
 0.6000000000000001,        3000.0,       39.0,          516.4643147366537,    -60.00580981690081, 310.27437833391184
                0.0,        3000.0,       39.5,           697.080414175053,     95.93535798477934, 465.70658622691116
               0.05,        3000.0,       39.5,          695.7058993165441,     82.06957154143436, 464.39401285848055
                0.1,        3000.0,       39.5,          691.4941284315141,     68.04205981365243,  460.5222069599339
0.15000000000000002,        3000.0,       39.5,          684.5838028970153,    53.946220087982624,   454.222340939851
                0.2,        3000.0,       39.5,          675.1136240900993,     39.87544965097416, 445.62558720681176
               0.25,        3000.0,       39.5,          663.2222933878178,    25.923145789176136, 434.86311816939536
0.30000000000000004,        3000.0,       39.5,          649.0435454630872,    12.173140962004819, 422.04124509683584
0.35000000000000003,        3000.0,       39.5,          632.7256721551863,   -1.2040334242714743,  407.4640374769379
                0.4,        3000.0,       39.5,          614.4978043537076,   -14.116826591037853, 391.34064382469415
               0.45,        3000.0,       39.5,          594.6528990568532,   -26.507211857181847,  373.8666542853001
                0.5,        3000.0,       39.5,          573.4679567356715,    -38.30878151721559,  355.2410485964017
               0.55,        3000.0,       39.5,          551.2199778612107,    -49.45512786565126,  335.6628064956442
 0.6000000000000001,        3000.0,       39.5,          528.1859629045186,   -59.879843197000994,   315.330907720673
                0.0,        3000.0,       40.0,          712.3000000000004,     97.49999999999993,  472.5000000000003
               0.05,        3000.0,       40.0,          710.9024188311713,     83.52646103896112,  471.1391558441565
                0.1,        3000.0,       40.0,          706.6000000000031,     69.40000000000008, 467.20000000000147
0.15000000000000002,        3000.0,       40.0,          699.5363717532485,     55.21030844155838, 460.81126623376855
                0.2,        3000.0,       40.0,          689.8551623376608,     41.04707792207748, 452.10168831169193
               0.25,        3000.0,       40.0,          677.6999999999922,    26.999999999998906, 441.20000000000476
0.30000000000000004,        3000.0,       40.0,          663.2104617604363,    13.145021645021583,  428.2088023087926
0.35000000000000003,        3000.0,       40.0,          646.5310714285761,   -0.3159523809522433,  413.4354761904771
                0.4,        3000.0,       40.0,          627.9000000000092,    -13.29999999999976, 397.10000000000247
               0.45,        3000.0,       40.0,          607.6259523809681,   -25.776031746031375, 379.41634920635494
                0.5,        3000.0,       40.0,          586.0000000000252,    -37.69999999999948,  360.6000000000109
               0.55,        3000.0,       40.0,           563.313214285752,    -49.02785714285647,  340.8664285714471
 0.6000000000000001,        3000.0,       40.0,          539.8566666667207,    -59.71555555555476,  320.4311111111397
                0.0,        3000.0,       40.5,           727.496952664339,     99.05545608229973,  479.2615946795598
               0.05,        3000.0,       40.5,          726.0962385842583,     85.01725495020276, 477.91152798106026
                0.1,        3000.0,       40.5,          721.7104645349484,     70.79861354110463,   473.923059361286
0.15000000000000002,        3000.0,       40.5,           714.492663623816,     56.50029391761513, 467.43715280586656
                0.2,        3000.0,       40.5,          704.5958689582683,     42.22305814234424,  458.5947723004317
               0.25,        3000.0,       40.5,          692.1731136457112,    28.067668277901774, 447.53688183061126
0.30000000000000004,        3000.0,       40.5,          677.3746526339239,    14.125839002674967,   434.382848069968
0.35000000000000003,        3000.0,       40.5,           660.347981720027,    0.5773060775987794,  419.4171944003803
                0.4,        3000.0,       40.5,          641.3294217733851,   -12.496952308343214, 402.86854210823157
               0.45,        3000.0,       40.5,          620.6200666974968,     -25.0637015790223,  384.9714390403931
                0.5,        3000.0,       40.5,          598.5048171373269,    -37.07777125509607, 365.95895140361534
               0.55,        3000.0,       40.5,          575.2685737378395,    -48.49399085722218, 346.06414540464885
 0.6000000000000001,        3000.0,       40.5,          551.1962371439988,   -59.267189906058285,  325.5200872502433
                0.0,        3000.0,       41.0,          742.6985984229079,    100.61175710448198,  486.0233002793711
               0.05,        3000.0,       41.0,          741.2941889490324,     86.51642543577934, 484.69372936649006
                0.1,        3000.0,       41.0,          736.8264211791328,     72.20782697173959,  480.6596109063145
0.15000000000000002,        3000.0,       41.0,          729.4566788327597,    57.799853494407394, 474.07594007194785
                0.2,        3000.0,       41.0,          719.3463456294645,     43.40639678582746, 465.09771203649365
               0.25,        3000.0,       41.0,          706.6568052887982,     29.14134862804448, 453.87992197305556
0.30000000000000004,        3000.0,       41.0,          691.5470569770878,    15.115618893153778,  440.5606871405952
0.35000000000000003,        3000.0,       41.0,           674.173619199047,    1.4780854812706417,  425.4030381917485
                0.4,        3000.0,       41.0,          654.7697005961386,   -11.690752340970858,  408.6429338002638
               0.45,        3000.0,       41.0,          633.6244056741821,    -24.35001724269094, 390.53204048228383
                0.5,        3000.0,       41.0,           611.012864972907,    -36.44892640907142, 371.31809779335384
               0.55,        3000.0,       41.0,          587.2102090320417,   -47.936697025294094, 351.24884528901936
 0.6000000000000001,        3000.0,       41.0,          562.4915683913157,     -58.7625462765408,  330.5720225248253
                0.0,        3000.0,       41.5,          757.9185944776497,    102.16974800642929,  492.7941918273986
               0.05,        3000.0,       41.5,          756.5034259235292,     88.01677102245036, 491.48394609543146
                0.1,        3000.0,       41.5,          751.9533620417898,     73.62031196600998,   487.405218603405
0.15000000000000002,        3000.0,       41.5,          744.4351882820084,    59.106071913183094,  480.7257226685397
                0.2,        3000.0,       41.5,           734.115690093764,     44.59975194004452, 471.61317160805527
               0.25,        3000.0,       41.5,          721.1616529266349,    30.227053122669155,  460.2352787391714
0.30000000000000004,        3000.0,       41.5,          705.7363862656365,     16.11622888091339,  446.7462939232314
0.35000000000000003,        3000.0,       41.5,          688.0130507092222,     2.387535855773825, 431.39713314604677
                0.4,        3000.0,       41.5,          668.2227294099355,   -10.878247822167316, 414.42902465990073
               0.45,        3000.0,       41.5,          646.6420724856117,   -23.631767716832428,  396.1036651398735
                0.5,        3000.0,       41.5,          623.5363383127625,    -35.81581346851803, 376.67763415534733
               0.55,        3000.0,       41.5,          599.1707852678979,    -47.37317471752069, 356.40751127570394
 0.6000000000000001,        3000.0,       41.5,          573.8106717275296,     -58.2466411041369, 335.54987607032547
                0.0,        3000.0,       42.0,          773.2090993135843,    103.73324048093983, 499.60891363479493
               0.05,        3000.0,       42.0,          771.7530416351206,     89.49772690527556, 498.28524598645373
                0.1,        3000.0,       42.0,          767.1160631261091,     75.01559889013906,  494.1556174658179
0.15000000000000002,        3000.0,       42.0,          759.4597411270707,    60.412462571070975, 487.38968906346554
                0.2,        3000.0,       42.0,           748.945652978525,     45.81392408361202, 478.15712176997494
               0.25,        3000.0,       42.0,          735.7353760209924,    31.345589563302845, 466.62757657592437
0.30000000000000004,        3000.0,       42.0,          719.9815899889911,     17.13452327322803,   452.954074481161
0.35000000000000003,        3000.0,       42.0,          701.8917042352772,    3.3101891012906273, 437.41590704355235
                0.4,        3000.0,       42.0,          681.7033426081716,   -10.048375135109218,  420.2532033295842
               0.45,        3000.0,       42.0,          659.6920671649281,    -22.89866525399745,  401.7132640595716
                0.5,        3000.0,       42.0,           636.123955410567,   -35.189043664543426,  382.0415970403727
               0.55,        3000.0,       42.0,          611.2650848501079,    -46.86787277591651, 361.48371007884487
 0.6000000000000001,        3000.0,       42.0,           585.381532988571,    -57.88351499728604,  340.2851109818454
                0.0,        3000.0,       42.5,          788.5438060815312,    105.30000000000003, 506.45000000000005
               0.05,        3000.0,       42.5,          787.0274225395309,     90.96596265188718,  505.0907479410556
                0.1,        3000.0,       42.5,          782.3000000000012,      76.4000000000002,  500.9061939184703
0.15000000000000002,        3000.0,       42.5,          774.5113886233185,     61.71981723847584, 494.06064653350995
                0.2,        3000.0,       42.5,          763.8114385698581,     47.04311956145081,  484.7184143874404
               0.25,        3000.0,       42.5,          750.3499999999965,     32.48761216306183, 473.04380608152786
0.30000000000000004,        3000.0,       42.5,           734.259992785015,    18.167193431864664, 459.17717522913193
0.35000000000000003,        3000.0,       42.5,          715.7935119047612,     4.243684882487207, 443.45071587305944
                0.4,        3000.0,       42.5,          695.1999999999987,    -9.206193918469461, 426.10000000000184
               0.45,        3000.0,       42.5,          672.7609920634893,     -22.1548444252637,  407.3440948683244
                0.5,        3000.0,       42.5,          648.7499999999952,    -34.56238783693889,  387.4061939184735
               0.55,        3000.0,       42.5,          623.4405357142784,    -46.38894535253836,  366.5094905908958
 0.6000000000000001,        3000.0,       42.5,          597.1061111111007,   -57.594638171105466, 344.87717832603715
                0.0,        3000.0,       43.0,          803.8830083629556,    106.86675951906025,   513.291086365205
               0.05,        3000.0,       43.0,          802.3033206797397,     92.43279865907515,   511.891871878555
                0.1,        3000.0,       43.0,          797.4839368738933,     77.78440110986139, 507.65227485764535
0.15000000000000002,        3000.0,       43.0,          789.5625584712593,     63.03017061771178,   500.729629553601
                0.2,        3000.0,       43.0,           778.676886997681,     48.27871092891908,  491.2812702175471
               0.25,        3000.0,       43.0,          764.9646239790013,    33.638625789776015,  479.4645311006086
0.30000000000000004,        3000.0,       43.0,          748.5383955810389,     19.20919518665922,  465.4051120597837
0.35000000000000003,        3000.0,       43.0,          729.6953195742451,     5.184485873084804,  449.4886340993888
                0.4,        3000.0,       43.0,          708.6966573918257,    -8.359517188352154,    431.94679667042
               0.45,        3000.0,       43.0,          685.8299169620509,   -21.406902709175526,  412.9719536431676
                0.5,        3000.0,       43.0,           661.376044589425,    -33.92674098237922, 392.76629528309775
               0.55,        3000.0,       43.0,          635.6159865784512,   -45.888102300957115,  371.5320118556766
 0.6000000000000001,        3000.0,       43.0,          608.8306892336333,    -57.26005695790306,  349.4712936263702
                0.0,        3000.0,       43.5,          819.1903512447591,    108.42857875322507,  520.1058081726019
