# created 04/22/25
# FLOPS-derived engine deck converted from turbofan_28_ENGDEK

Mach Number, Altitude (ft),   Throttle, Gross Thrust (lbf), Ram Drag (lbf), Fuel Flow (lb/h), NOx Rate (lb/h)
        0.7,       30000.0,       21.0,             6883.1,         6551.6,            586.9,          7.7444
        0.7,       30000.0,       22.0,             7275.0,         6744.6,            673.2,          5.7924
        0.7,       30000.0,       24.0,             8027.3,         7099.1,            838.4,          5.2616
        0.7,       30000.0,       26.0,             8744.9,         7418.9,           1005.9,          6.4147
        0.7,       30000.0,       30.0,            10251.7,         8041.7,           1387.1,          8.5806
        0.7,       30000.0,       34.0,            11667.2,         8573.2,           1787.1,          11.099
        0.7,       30000.0,       38.0,            13020.3,         9042.3,           2203.0,          12.944
        0.7,       30000.0,       42.0,            14343.5,         9481.5,           2621.7,          14.545
        0.7,       30000.0,       46.0,            15639.9,         9894.0,           3059.8,          16.032
        0.7,       30000.0,       48.0,            16274.9,        10087.0,           3293.1,           16.77
        0.7,       30000.0,       50.0,            16906.9,        10277.0,           3528.3,          17.488
        0.7,       35000.0,       21.0,             5445.9,         5183.5,            468.4,          10.726
        0.7,       35000.0,       22.0,             5757.0,         5337.1,            535.0,          8.7976
        0.7,       35000.0,       24.0,             6353.6,         5618.9,            661.7,          5.6702
        0.7,       35000.0,       26.0,             6922.8,         5873.2,            791.0,          4.8981
        0.7,       35000.0,       30.0,             8117.1,         6367.8,           1083.9,          6.9194
        0.7,       35000.0,       34.0,             9239.1,         6790.1,           1391.6,          8.6731
        0.7,       35000.0,       38.0,            10311.5,         7162.7,           1711.2,          10.844
        0.7,       35000.0,       42.0,            11359.5,         7511.0,           2033.2,          12.334
        0.7,       35000.0,       46.0,            12386.9,         7838.7,           2370.3,          13.714
        0.7,       35000.0,       48.0,            12890.1,         7992.0,           2549.7,          14.401
        0.7,       35000.0,       50.0,            13391.1,         8143.2,           2729.2,          15.063
        0.7,       37000.0,       21.0,             4944.6,         4706.2,            429.8,          11.211
        0.7,       37000.0,       22.0,             5227.7,         4846.2,            489.9,          9.3025
        0.7,       37000.0,       24.0,             5770.2,         5102.7,            604.1,          6.2444
        0.7,       37000.0,       26.0,             6287.7,         5334.1,            720.9,          4.4868
        0.7,       37000.0,       30.0,             7373.4,         5784.0,            985.0,          6.4444
        0.7,       37000.0,       34.0,             8393.3,         6168.3,           1262.6,          8.1407
        0.7,       37000.0,       38.0,             9368.0,         6507.2,           1551.0,          10.209
        0.7,       37000.0,       42.0,            10320.4,         6823.9,           1842.1,          11.651
        0.7,       37000.0,       46.0,            11254.0,         7121.8,           2146.1,          12.982
        0.7,       37000.0,       48.0,            11711.4,         7261.3,           2308.0,          13.645
        0.7,       37000.0,       50.0,            12167.0,         7399.1,           2469.7,          14.282
        0.7,       39000.0,       21.0,             4487.8,         4271.2,            396.9,          10.846
        0.7,       39000.0,       22.0,             4745.4,         4398.8,            451.5,          8.9937
        0.7,       39000.0,       24.0,             5238.7,         4632.3,            555.0,          6.0497
        0.7,       39000.0,       26.0,             5709.1,         4842.7,            660.9,          4.3014
        0.7,       39000.0,       30.0,             6696.0,         5252.1,            900.8,          6.1896
        0.7,       39000.0,       34.0,             7623.1,         5601.6,           1152.7,          7.8201
        0.7,       39000.0,       38.0,             8508.9,         5909.8,           1414.4,          9.8095
        0.7,       39000.0,       42.0,             9374.1,         6197.4,           1678.7,          11.196
        0.7,       39000.0,       46.0,            10222.7,         6468.4,           1955.0,          12.479
        0.7,       39000.0,       48.0,            10638.4,         6595.3,           2101.9,          13.116
        0.7,       39000.0,       50.0,            11052.6,         6720.7,           2248.2,          13.723
        0.7,       41000.0,       21.0,             4072.9,         3876.1,            367.0,            10.5
        0.7,       41000.0,       22.0,             4307.3,         3992.4,            416.6,           8.698
        0.7,       41000.0,       24.0,             4756.0,         4204.9,            510.3,          5.8669
        0.7,       41000.0,       26.0,             5183.6,         4396.4,            606.4,          4.1214
        0.7,       41000.0,       30.0,             6080.8,         4768.8,            824.2,          5.9412
        0.7,       41000.0,       34.0,             6923.7,         5086.9,           1052.9,          7.5111
        0.7,       41000.0,       38.0,             7728.7,         5367.1,           1290.6,          9.4241
        0.7,       41000.0,       42.0,             8515.0,         5628.6,           1531.1,          10.763
        0.7,       41000.0,       46.0,             9286.2,         5874.9,           1781.7,          11.996
        0.7,       41000.0,       48.0,             9664.1,         5990.4,           1914.9,          12.607
        0.7,       41000.0,       50.0,            10040.5,         6104.4,           2047.5,          13.189
        0.7,       43000.0,       21.0,             3695.7,         3516.9,            340.2,          10.182
        0.7,       43000.0,       22.0,             3909.2,         3623.1,            385.1,          8.4342
        0.7,       43000.0,       24.0,             4317.5,         3816.8,            469.8,          5.6921
        0.7,       43000.0,       26.0,             4706.4,         3991.1,            557.2,          3.9488
        0.7,       43000.0,       30.0,             5522.1,         4329.9,            754.8,           5.704
        0.7,       43000.0,       34.0,             6288.3,         4619.3,            962.3,          7.2124
        0.7,       43000.0,       38.0,             7019.9,         4874.0,           1178.2,          9.0518
        0.7,       43000.0,       42.0,             7734.6,         5111.8,           1396.8,          10.344
        0.7,       43000.0,       46.0,             8435.5,         5335.9,           1624.2,           11.53
        0.7,       43000.0,       48.0,             8778.7,         5440.7,           1745.0,          12.116
        0.7,       43000.0,       50.0,             9121.2,         5544.6,           1865.4,          12.676
       0.75,       20000.0,       21.0,            12099.2,        11578.4,            993.4,          6.5843
       0.75,       20000.0,       22.0,            12724.0,        11890.6,           1129.3,          7.3857
       0.75,       20000.0,       24.0,            13920.6,        12462.1,           1410.5,          8.8599
       0.75,       20000.0,       26.0,            15061.0,        12977.4,           1701.9,          10.327
       0.75,       20000.0,       30.0,            17460.5,        13988.0,           2352.5,          13.498
       0.75,       20000.0,       34.0,            19714.1,        14852.5,           3037.5,            15.9
       0.75,       20000.0,       38.0,            21884.6,        15634.1,           3751.2,           18.01
       0.75,       20000.0,       42.0,            24018.9,        16379.3,           4468.2,           19.85
       0.75,       20000.0,       46.0,            26105.5,        17076.8,           5219.0,           27.25
       0.75,       20000.0,       48.0,            27126.2,        17402.8,           5619.3,          39.528
       0.75,       20000.0,       50.0,            28140.0,        17722.3,           6024.0,           53.01
       0.75,       25000.0,       21.0,             9763.6,         9343.5,            797.1,          5.1492
       0.75,       25000.0,       22.0,            10267.9,         9595.8,            903.1,          5.8999
       0.75,       25000.0,       24.0,            11234.1,        10058.0,           1124.6,          7.2923
       0.75,       25000.0,       26.0,            12154.7,        10474.5,           1353.8,          8.5338
       0.75,       25000.0,       30.0,            14092.2,        11291.8,           1864.8,          11.499
       0.75,       25000.0,       34.0,            15911.3,        11990.8,           2403.1,          13.753
       0.75,       25000.0,       38.0,            17663.3,        12622.6,           2963.2,          15.732
       0.75,       25000.0,       42.0,            19385.8,        13225.0,           3526.7,          17.457
       0.75,       25000.0,       46.0,            21070.1,        13789.1,           4116.3,          19.057
       0.75,       25000.0,       48.0,            21894.0,        14052.8,           4429.6,          19.847
       0.75,       25000.0,       50.0,            22712.7,        14311.6,           4746.3,           24.56
       0.75,       30000.0,       21.0,             7805.4,         7469.7,            636.6,          6.2175
       0.75,       30000.0,       22.0,             8209.2,         7672.0,            718.6,           4.557
       0.75,       30000.0,       24.0,             8982.7,         8042.7,            891.3,          5.7565
       0.75,       30000.0,       26.0,             9719.7,         8376.8,           1069.8,          6.9217
       0.75,       30000.0,       30.0,            11270.2,         9032.1,           1467.1,          9.0687
       0.75,       30000.0,       34.0,            12725.6,         9592.3,           1885.5,          11.645
       0.75,       30000.0,       38.0,            14127.3,        10098.7,           2320.9,          13.494
       0.75,       30000.0,       42.0,            15505.2,        10581.3,           2759.3,          15.102
       0.75,       30000.0,       46.0,            16852.7,        11033.5,           3217.1,          16.592
       0.75,       30000.0,       48.0,            17511.6,        11244.9,           3461.0,          17.331
       0.75,       30000.0,       50.0,            18167.3,        11452.9,           3705.8,          18.044
       0.75,       35000.0,       21.0,             6176.3,         5910.6,            506.6,          9.2124
       0.75,       35000.0,       22.0,             6496.8,         6071.7,            569.8,          7.5518
       0.75,       35000.0,       24.0,             7110.0,         6366.1,            702.3,          4.5131
       0.75,       35000.0,       26.0,             7694.4,         6631.6,            839.8,          5.3704
       0.75,       35000.0,       30.0,             8923.6,         7152.1,           1145.3,          7.3736
       0.75,       35000.0,       34.0,            10077.2,         7597.2,           1467.2,          9.1266
       0.75,       35000.0,       38.0,            11187.9,         7999.4,           1801.8,          11.352
       0.75,       35000.0,       42.0,            12279.4,         8382.4,           2139.1,          12.849
       0.75,       35000.0,       46.0,            13347.0,         8741.4,           2491.2,          14.234
       0.75,       35000.0,       48.0,            13869.4,         8909.5,           2678.5,           14.92
       0.75,       35000.0,       50.0,            14389.1,         9075.0,           2865.5,          15.578
       0.75,       37000.0,       21.0,             5608.1,         5366.7,            464.3,          9.7221
       0.75,       37000.0,       22.0,             5899.7,         5513.5,            521.3,          8.0824
       0.75,       37000.0,       24.0,             6457.4,         5781.4,            640.8,          5.1113
       0.75,       37000.0,       26.0,             6988.6,         6023.0,            764.9,          4.9447
       0.75,       37000.0,       30.0,             8106.0,         6496.6,           1040.5,          6.8848
       0.75,       37000.0,       34.0,             9154.7,         6901.6,           1331.0,            8.58
       0.75,       37000.0,       38.0,            10164.2,         7267.4,           1632.9,            10.7
       0.75,       37000.0,       42.0,            11156.1,         7615.6,           1937.4,          12.149
       0.75,       37000.0,       46.0,            12126.5,         7942.2,           2255.5,          13.485
       0.75,       37000.0,       48.0,            12601.0,         8094.8,           2424.1,          14.146
       0.75,       37000.0,       50.0,            13073.6,         8245.6,           2592.2,          14.778
       0.75,       39000.0,       21.0,             5090.3,         4871.0,            428.1,           9.413
       0.75,       39000.0,       22.0,             5355.6,         5004.7,            479.9,          7.8205
       0.75,       39000.0,       24.0,             5862.7,         5248.6,            588.2,           4.959
       0.75,       39000.0,       26.0,             6345.7,         5468.4,            700.9,          4.7432
       0.75,       39000.0,       30.0,             7361.5,         5899.2,            951.1,           6.612
       0.75,       39000.0,       34.0,             8314.7,         6267.5,           1214.7,          8.2426
       0.75,       39000.0,       38.0,             9232.3,         6600.2,           1488.9,          10.284
       0.75,       39000.0,       42.0,            10133.6,         6916.7,           1765.7,          11.679
       0.75,       39000.0,       46.0,            11015.2,         7213.4,           2054.3,          12.964
       0.75,       39000.0,       48.0,            11446.7,         7352.4,           2207.5,            13.6
       0.75,       39000.0,       50.0,            11876.3,         7489.5,           2360.1,          14.206
       0.75,       41000.0,       21.0,             4620.0,         4420.7,            395.3,          9.1163
       0.75,       41000.0,       22.0,             4861.4,         4542.5,            442.3,          7.5735
       0.75,       41000.0,       24.0,             5322.7,         4764.6,            540.6,          4.8099
       0.75,       41000.0,       26.0,             5761.8,         4964.6,            642.9,          4.5487
       0.75,       41000.0,       30.0,             6685.2,         5356.6,            869.9,          6.3495
       0.75,       41000.0,       34.0,             7551.8,         5691.7,           1109.2,          7.9189
       0.75,       41000.0,       38.0,             8385.8,         5994.3,           1358.1,          9.8824
       0.75,       41000.0,       42.0,             9204.8,         6281.8,           1609.8,          11.227
       0.75,       41000.0,       46.0,            10006.1,         6551.7,           1872.0,          12.464
       0.75,       41000.0,       48.0,            10398.3,         6678.1,           2010.9,          13.074
       0.75,       41000.0,       50.0,            10788.7,         6802.8,           2149.4,          13.657
       0.75,       43000.0,       21.0,             4192.7,         4011.6,            365.5,          8.8388
       0.75,       43000.0,       22.0,             4412.3,         4122.6,            408.2,          7.3458
       0.75,       43000.0,       24.0,             4832.0,         4324.9,            497.1,          4.6778
       0.75,       43000.0,       26.0,             5231.3,         4506.9,            590.1,          4.3594
       0.75,       43000.0,       30.0,             6071.0,         4863.7,            796.3,          6.0969
       0.75,       43000.0,       34.0,             6858.8,         5168.6,           1013.4,           7.606
       0.75,       43000.0,       38.0,             7616.8,         5443.7,           1239.5,          9.4944
       0.75,       43000.0,       42.0,             8361.0,         5705.0,           1468.3,          10.791
       0.75,       43000.0,       46.0,             9089.4,         5950.4,           1706.1,           11.98
       0.75,       43000.0,       48.0,             9445.7,         6065.4,           1832.3,          12.567
       0.75,       43000.0,       50.0,             9800.8,         6179.0,           1958.1,          13.127
       0.79,       20000.0,       21.0,            13316.7,        12788.5,           1056.2,           7.085
       0.79,       20000.0,       22.0,            13958.5,        13113.3,           1191.3,          7.8437
       0.79,       20000.0,       24.0,            15183.9,        13704.9,           1486.2,          9.3251
       0.79,       20000.0,       26.0,            16353.4,        14240.4,           1788.3,           11.26
       0.79,       20000.0,       30.0,            18814.0,        15292.3,           2465.9,           14.02
       0.79,       20000.0,       34.0,            21136.0,        16205.7,           3176.5,          16.425
       0.79,       20000.0,       38.0,            23387.7,        17048.6,           3921.0,          18.548
       0.79,       20000.0,       42.0,            25599.2,        17851.6,           4668.4,          20.401
       0.79,       20000.0,       46.0,            27757.9,        18601.6,           5449.7,           33.71
       0.79,       20000.0,       48.0,            28812.4,        18951.7,           5865.5,          47.623
       0.79,       20000.0,       50.0,            29859.3,        19294.4,           6286.5,          58.771
       0.79,       25000.0,       21.0,            10746.2,        10320.3,            846.3,          5.6217
       0.79,       25000.0,       22.0,            11264.8,        10583.2,            952.1,          6.3348
       0.79,       25000.0,       24.0,            12254.3,        11061.5,           1184.1,            7.73
       0.79,       25000.0,       26.0,            13198.3,        11494.4,           1421.7,          8.9669
       0.79,       25000.0,       30.0,            15184.9,        12345.0,           1954.0,          11.988
       0.79,       25000.0,       34.0,            17059.4,        13083.5,           2512.5,          14.244
       0.79,       25000.0,       38.0,            18877.2,        13765.2,           3097.0,          16.235
       0.79,       25000.0,       42.0,            20662.0,        14414.1,           3683.6,           17.97
       0.79,       25000.0,       46.0,            22404.6,        15020.7,           4297.5,          19.578
       0.79,       25000.0,       48.0,            23255.8,        15303.8,           4623.5,           21.98
       0.79,       25000.0,       50.0,            24101.0,        15581.1,           4952.6,          29.779
       0.79,       30000.0,       21.0,             8591.6,         8251.2,            675.0,          5.0944
       0.79,       30000.0,       22.0,             9006.5,         8461.9,            756.7,          4.8532
       0.79,       30000.0,       24.0,             9798.6,         8845.4,            937.1,          6.1642
       0.79,       30000.0,       26.0,            10554.1,         9192.5,           1122.5,          7.3259
       0.79,       30000.0,       30.0,            12143.7,         9874.3,           1536.0,          9.4741
       0.79,       30000.0,       34.0,            13643.5,        10466.3,           1970.6,          12.102
       0.79,       30000.0,       38.0,            15097.6,        11012.7,           2424.8,           13.96
       0.79,       30000.0,       42.0,            16525.2,        11532.5,           2881.4,          15.578
       0.79,       30000.0,       46.0,            17919.4,        12018.9,           3357.8,          17.075
       0.79,       30000.0,       48.0,            18600.1,        12245.8,           3611.2,          17.815
       0.79,       30000.0,       50.0,            19277.1,        12468.8,           3865.8,          18.526
       0.79,       35000.0,       21.0,             6798.9,         6529.5,            536.1,           8.112
       0.79,       35000.0,       22.0,             7128.1,         6697.1,            598.7,          6.5792
       0.79,       35000.0,       24.0,             7756.4,         7002.1,            737.5,          4.6585
       0.79,       35000.0,       26.0,             8355.2,         7277.7,            880.4,          5.7496
       0.79,       35000.0,       30.0,             9615.4,         7819.4,           1198.4,          7.7528
       0.79,       35000.0,       34.0,            10803.8,         8289.5,           1532.7,           9.805
       0.79,       35000.0,       38.0,            11956.1,         8723.4,           1881.7,          11.784
       0.79,       35000.0,       42.0,            13087.1,         9135.9,           2232.9,          13.288
       0.79,       35000.0,       46.0,            14191.7,         9522.2,           2599.6,          14.681
       0.79,       35000.0,       48.0,            14731.2,         9702.5,           2793.6,          15.367
       0.79,       35000.0,       50.0,            15267.9,         9880.0,           2987.8,          16.024
       0.79,       37000.0,       21.0,             6173.6,         5928.9,            490.9,          8.6418
       0.79,       37000.0,       22.0,             6473.1,         6081.5,            547.1,          7.1362
       0.79,       37000.0,       24.0,             7044.4,         6359.1,            672.3,          4.2757
       0.79,       37000.0,       26.0,             7588.8,         6609.9,            801.5,          5.3123
       0.79,       37000.0,       30.0,             8734.3,         7102.7,           1088.2,          7.2492
       0.79,       37000.0,       34.0,             9814.5,         7530.3,           1389.7,          8.9444
       0.79,       37000.0,       38.0,            10862.0,         7925.1,           1704.9,          11.117
       0.79,       37000.0,       42.0,            11889.7,         8300.2,           2022.2,          12.573
       0.79,       37000.0,       46.0,            12893.6,         8651.4,           2352.9,          13.917
       0.79,       37000.0,       48.0,            13383.9,         8815.5,           2528.3,          14.579
       0.79,       37000.0,       50.0,            13871.8,         8977.0,           2703.4,          15.214
       0.79,       39000.0,       21.0,             5603.8,         5381.5,            452.2,          8.3724
       0.79,       39000.0,       22.0,             5876.3,         5520.5,            503.1,          6.9121
       0.79,       39000.0,       24.0,             6395.9,         5773.3,            616.7,          4.1333
       0.79,       39000.0,       26.0,             6890.8,         6001.3,            734.2,          5.0969
       0.79,       39000.0,       30.0,             7932.0,         6449.6,            994.3,           6.962
       0.79,       39000.0,       34.0,             8914.2,         6838.7,           1268.4,          8.5965
       0.79,       39000.0,       38.0,             9866.0,         7197.6,           1554.3,          10.685
       0.79,       39000.0,       42.0,            10799.9,         7538.5,           1842.4,          12.088
       0.79,       39000.0,       46.0,            11712.2,         7857.8,           2143.1,          13.382
       0.79,       39000.0,       48.0,            12157.8,         8007.0,           2302.2,          14.017
       0.79,       39000.0,       50.0,            12601.3,         8153.9,           2461.0,          14.625
       0.79,       41000.0,       21.0,             5086.2,         4884.2,            417.1,           8.114
       0.79,       41000.0,       22.0,             5334.1,         5010.8,            463.4,          6.7051
       0.79,       41000.0,       24.0,             5806.8,         5241.1,            566.2,          3.9985
       0.79,       41000.0,       26.0,             6256.7,         5448.5,            672.9,          4.8879
       0.79,       41000.0,       30.0,             7203.5,         5856.5,            909.4,          6.6888
       0.79,       41000.0,       34.0,             8096.2,         6210.4,           1158.0,          8.2594
       0.79,       41000.0,       38.0,             8961.4,         6536.8,           1417.5,          10.269
       0.79,       41000.0,       42.0,             9810.0,         6846.6,           1679.3,          11.621
       0.79,       41000.0,       46.0,            10639.2,         7136.9,           1952.5,          12.865
       0.79,       41000.0,       48.0,            11044.2,         7272.6,           2096.9,          13.476
       0.79,       41000.0,       50.0,            11447.3,         7406.3,           2241.1,          14.062
        0.8,       20000.0,       21.0,            13631.6,        13101.2,           1071.7,          7.2066
        0.8,       20000.0,       22.0,            14277.9,        13429.2,           1206.9,          7.9564
        0.8,       20000.0,       24.0,            15511.1,        14025.9,           1505.6,          9.4413
        0.8,       20000.0,       26.0,            16688.8,        14567.1,           1810.3,          11.398
        0.8,       20000.0,       30.0,            19165.5,        15629.4,           2495.5,          14.154
        0.8,       20000.0,       34.0,            21509.9,        16559.4,           3213.1,           16.56
        0.8,       20000.0,       38.0,            23783.7,        17418.7,           3966.3,          18.689
        0.8,       20000.0,       42.0,            26016.0,        18236.5,           4721.8,          20.545
        0.8,       20000.0,       46.0,            28194.2,        19000.4,           5512.1,           35.72
        0.8,       20000.0,       48.0,            29257.3,        19356.5,           5932.0,          49.678
        0.8,       20000.0,       50.0,            30313.1,        19704.9,           6356.8,          59.957
        0.8,       25000.0,       21.0,            11000.5,        10572.8,            858.4,          5.7369
        0.8,       25000.0,       22.0,            11522.8,        10838.4,            964.5,          6.4424
        0.8,       25000.0,       24.0,            12518.5,        11320.9,           1199.4,          7.8407
        0.8,       25000.0,       26.0,            13468.9,        11757.9,           1438.7,          9.0737
        0.8,       25000.0,       30.0,            15468.6,        12617.0,           1976.9,          12.111
        0.8,       25000.0,       34.0,            17361.2,        13369.0,           2541.0,           14.37
        0.8,       25000.0,       38.0,            19196.7,        14063.9,           3132.5,          16.366
        0.8,       25000.0,       42.0,            20998.4,        14725.0,           3725.7,          18.104
        0.8,       25000.0,       46.0,            22756.7,        15342.6,           4346.4,          19.716
        0.8,       25000.0,       48.0,            23614.9,        15630.5,           4675.4,          22.812
        0.8,       25000.0,       50.0,            24467.2,        15912.5,           5007.9,          31.446
        0.8,       30000.0,       21.0,             8794.9,         8453.1,            684.4,          4.8251
        0.8,       30000.0,       22.0,             9212.8,         8666.0,            766.2,          4.9546
        0.8,       30000.0,       24.0,            10009.9,         9052.9,            949.1,          6.2683
        0.8,       30000.0,       26.0,            10770.5,         9403.4,           1135.9,          7.4268
        0.8,       30000.0,       30.0,            12370.4,        10092.0,           1554.2,          9.6026
        0.8,       30000.0,       34.0,            13884.6,        10694.7,           1993.0,          12.219
        0.8,       30000.0,       38.0,            15352.8,        11251.5,           2452.3,          14.081
        0.8,       30000.0,       42.0,            16793.7,        11781.1,           2913.8,          15.701
        0.8,       30000.0,       46.0,            18200.3,        12276.3,           3395.6,          17.201
        0.8,       30000.0,       48.0,            18886.8,        12507.0,           3651.1,           17.94
        0.8,       30000.0,       50.0,            19569.5,        12734.0,           3908.4,          18.652
        0.8,       35000.0,       21.0,             6959.9,         6689.4,            543.4,          7.8502
        0.8,       35000.0,       22.0,             7291.5,         6858.8,            606.0,           6.339
        0.8,       35000.0,       24.0,             7923.7,         7166.4,            746.6,          4.7559
        0.8,       35000.0,       26.0,             8526.5,         7444.7,            890.7,          5.8442
        0.8,       35000.0,       30.0,             9794.9,         7991.8,           1212.3,          7.8493
        0.8,       35000.0,       34.0,            10994.6,         8470.3,           1549.7,          9.9967
        0.8,       35000.0,       38.0,            12158.1,         8912.6,           1902.7,          11.895
        0.8,       35000.0,       42.0,            13299.6,         9332.9,           2257.9,          13.403
        0.8,       35000.0,       46.0,            14413.9,         9725.9,           2628.2,          14.796
        0.8,       35000.0,       48.0,            14958.1,         9909.5,           2824.3,          15.483
        0.8,       35000.0,       50.0,            15499.3,        10090.1,           3020.9,          16.142
        0.8,       37000.0,       21.0,             6319.9,         6074.2,            497.4,          8.3849
        0.8,       37000.0,       22.0,             6621.5,         6228.4,            553.7,          6.9012
        0.8,       37000.0,       24.0,             7196.4,         6508.4,            680.6,          4.3469
        0.8,       37000.0,       26.0,             7744.3,         6761.5,            810.7,          5.4024
        0.8,       37000.0,       30.0,             8897.5,         7259.4,           1100.8,          7.3437
        0.8,       37000.0,       34.0,             9988.0,         7694.8,           1405.5,          9.0829
        0.8,       37000.0,       38.0,            11045.4,         8096.9,           1723.9,          11.224
        0.8,       37000.0,       42.0,            12082.7,         8479.1,           2044.4,          12.682
        0.8,       37000.0,       46.0,            13095.6,         8836.7,           2378.8,           14.03
        0.8,       37000.0,       48.0,            13590.1,         9003.6,           2555.9,          14.692
        0.8,       37000.0,       50.0,            14082.1,         9167.9,           2733.1,          15.327
        0.8,       39000.0,       21.0,             5736.6,         5513.4,            458.1,          8.1251
        0.8,       39000.0,       22.0,             6011.0,         5653.8,            509.0,          6.6908
        0.8,       39000.0,       24.0,             6533.9,         5908.8,            624.2,          4.1644
        0.8,       39000.0,       26.0,             7032.1,         6139.1,            742.6,          5.1849
        0.8,       39000.0,       30.0,             8080.3,         6592.0,           1005.9,          7.0545
        0.8,       39000.0,       34.0,             9071.6,         6988.0,           1282.5,          8.7133
        0.8,       39000.0,       38.0,            10032.7,         7353.7,           1571.6,          10.789
        0.8,       39000.0,       42.0,            10975.1,         7701.0,           1862.9,          12.194
        0.8,       39000.0,       46.0,            11895.7,         8026.0,           2166.6,           13.49
        0.8,       39000.0,       48.0,            12345.1,         8177.9,           2327.3,          14.126
        0.8,       39000.0,       50.0,            12792.3,         8327.3,           2488.0,          14.736
        0.8,       41000.0,       21.0,             5206.8,         5004.0,            422.5,          7.8759
        0.8,       41000.0,       22.0,             5456.4,         5131.9,            468.7,          6.4921
        0.8,       41000.0,       24.0,             5932.1,         5364.1,            573.0,          3.9876
        0.8,       41000.0,       26.0,             6385.0,         5573.6,            680.6,          4.9727
        0.8,       41000.0,       30.0,             7338.1,         5985.7,            919.7,          6.7752
        0.8,       41000.0,       34.0,             8239.2,         6346.0,           1170.8,          8.3569
        0.8,       41000.0,       38.0,             9112.8,         6678.6,           1433.3,           10.37
        0.8,       41000.0,       42.0,             9969.4,         6994.3,           1697.9,          11.724
        0.8,       41000.0,       46.0,            10805.8,         7289.8,           1973.9,          12.969
        0.8,       41000.0,       48.0,            11214.3,         7427.8,           2119.8,          13.581
        0.8,       41000.0,       50.0,            11620.8,         7563.8,           2265.5,          14.167
        0.8,       43000.0,       21.0,             4725.6,         4541.3,            390.2,          7.6384
        0.8,       43000.0,       22.0,             4952.6,         4657.7,            432.1,          6.3043
        0.8,       43000.0,       24.0,             5385.5,         4869.4,            526.6,          3.8166
        0.8,       43000.0,       26.0,             5797.4,         5060.1,            624.5,          4.7702
        0.8,       43000.0,       30.0,             6664.0,         5435.0,            841.4,          6.5063
        0.8,       43000.0,       34.0,             7483.3,         5762.9,           1069.3,          8.0181
        0.8,       43000.0,       38.0,             8277.5,         6065.4,           1307.7,          9.9658
        0.8,       43000.0,       42.0,             9055.9,         6352.3,           1548.6,          11.272
        0.8,       43000.0,       46.0,             9816.3,         6621.1,           1799.0,          12.468
        0.8,       43000.0,       48.0,            10187.6,         6746.6,           1931.5,          13.058
        0.8,       43000.0,       50.0,            10556.9,         6870.2,           2063.5,          13.619
       0.85,       20000.0,       21.0,            15269.7,        14726.9,           1148.4,          7.7963
       0.85,       20000.0,       22.0,            15940.5,        15071.8,           1286.4,          8.5229
       0.85,       20000.0,       24.0,            17216.3,        15696.2,           1605.0,          10.037
       0.85,       20000.0,       26.0,            18437.2,        16265.7,           1923.0,          12.046
       0.85,       20000.0,       30.0,            21018.2,        17399.0,           2650.6,          14.837
       0.85,       20000.0,       34.0,            23493.4,        18426.4,           3408.9,          17.264
       0.85,       20000.0,       38.0,            25884.8,        19370.2,           4206.9,          19.414
       0.85,       20000.0,       42.0,            28229.3,        20267.0,           5007.6,          23.798
       0.85,       20000.0,       46.0,            30511.4,        21101.3,           5843.9,          46.826
       0.85,       20000.0,       48.0,            31623.3,        21489.2,           6287.4,          58.579
       0.85,       20000.0,       50.0,            32726.4,        21868.7,           6737.1,           67.29
       0.85,       25000.0,       21.0,            12322.9,        11885.2,            918.3,          6.2921
       0.85,       25000.0,       22.0,            12864.9,        12164.6,           1027.0,          6.9769
       0.85,       25000.0,       24.0,            13894.8,        12669.2,           1277.4,          8.3905
       0.85,       25000.0,       26.0,            14880.2,        13129.4,           1527.5,          9.6187
       0.85,       25000.0,       30.0,            16963.6,        14045.5,           2098.8,          12.751
       0.85,       25000.0,       34.0,            18961.6,        14876.3,           2695.0,          15.027
       0.85,       25000.0,       38.0,            20891.7,        15639.3,           3321.4,          17.042
       0.85,       25000.0,       42.0,            22783.5,        16363.9,           3949.4,            18.8
       0.85,       25000.0,       46.0,            24625.9,        17039.0,           4606.3,          21.726
       0.85,       25000.0,       48.0,            25523.3,        17352.8,           4953.5,          29.253
       0.85,       25000.0,       50.0,            26413.9,        17659.8,           5304.8,          41.448
       0.85,       30000.0,       21.0,             9852.7,         9503.0,            730.5,           4.817
       0.85,       30000.0,       22.0,            10286.3,         9726.8,            814.8,          5.4569
       0.85,       30000.0,       24.0,            11110.8,        10131.7,           1009.8,          6.7844
       0.85,       30000.0,       26.0,            11899.3,        10500.5,           1204.7,          7.9341
       0.85,       30000.0,       30.0,            13566.3,        11234.9,           1649.0,          10.684
       0.85,       30000.0,       34.0,            15164.4,        11900.5,           2112.4,          12.829
       0.85,       30000.0,       38.0,            16708.5,        12512.1,           2599.3,          14.708
       0.85,       30000.0,       42.0,            18221.3,        13092.4,           3087.7,          16.346
       0.85,       30000.0,       46.0,            19695.1,        13633.6,           3597.6,           17.86
       0.85,       30000.0,       48.0,            20413.3,        13885.5,           3867.4,          18.603
       0.85,       30000.0,       50.0,            21126.4,        14132.3,           4139.7,          19.317
       0.85,       35000.0,       21.0,             7797.5,         7520.8,            578.7,          6.6087
       0.85,       35000.0,       22.0,             8141.8,         7699.1,            643.4,          5.1541
       0.85,       35000.0,       24.0,             8795.7,         8020.9,            793.4,          5.2408
