# created 10/08/25
# FLOPS-derived engine deck converted from PAX300_baseline_ENGDEK.txt

Mach Number (input), Altitude (ft, input), Throttle (input), Gross Thrust (lbf, output), Ram Drag (lbf, output), Fuel Flow (lb/h, output), NOx Rate (lb/h, output)
                0.2,              10000.0,             35.0,                    40739.7,                11594.9,                   8491.5,                  1.5713
                0.2,              10000.0,             38.0,                    47462.0,                12488.5,                  10352.2,                  2.9679
                0.2,              10000.0,             41.0,                    54111.1,                13308.6,                  12264.8,                  5.0626
                0.2,              10000.0,             44.0,                    60696.3,                14063.7,                  14281.6,                  8.2547
                0.2,              10000.0,             47.0,                    67217.3,                14757.4,                  16459.7,                 13.2924
                0.2,              10000.0,             50.0,                    73676.7,                15387.6,                  18892.9,                 21.5133
               0.25,                  0.0,             21.0,                    13326.4,                10038.5,                   1849.4,                 11.1617
               0.25,                  0.0,             26.0,                    27620.2,                14468.8,                   4605.6,                 12.0396
               0.25,                  0.0,             29.0,                    36294.5,                16567.4,                   6525.9,                 12.2118
               0.25,                  0.0,             32.0,                    44658.5,                18355.7,                   8511.1,                  12.686
               0.25,                  0.0,             35.0,                    52809.6,                19930.9,                  10605.8,                  1.7902
               0.25,                  0.0,             38.0,                    60806.8,                21352.8,                  12782.4,                   3.297
               0.25,                  0.0,             41.0,                    68683.7,                22654.0,                  15060.5,                  5.6343
               0.25,                  0.0,             44.0,                    76471.3,                23865.5,                  17378.3,                  8.9576
               0.25,                  0.0,             47.0,                    84177.4,                24995.9,                  19780.4,                 13.5957
               0.25,                  0.0,             50.0,                    91810.8,                26053.7,                  22292.2,                 20.1572
               0.25,               2000.0,             21.0,                    12671.9,                 9440.7,                   1756.0,                 14.7788
               0.25,               2000.0,             26.0,                    26620.7,                13696.0,                   4447.1,                 11.4154
               0.25,               2000.0,             29.0,                    35093.3,                15706.6,                   6326.8,                 11.6321
               0.25,               2000.0,             32.0,                    43266.5,                17417.6,                   8278.2,                 12.1106
               0.25,               2000.0,             35.0,                    51234.3,                18922.9,                  10341.5,                  1.8447
               0.25,               2000.0,             38.0,                    59054.6,                20281.1,                  12488.8,                  3.4127
               0.25,               2000.0,             41.0,                    66760.8,                21525.2,                  14724.2,                  5.8301
               0.25,               2000.0,             44.0,                    74379.2,                22681.2,                  17012.7,                  9.2625
               0.25,               2000.0,             47.0,                    81918.8,                23757.2,                  19402.8,                 14.1911
